PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,RunValue,ff_diff,ivb_diff,hb_diff,ang_diff,PitchType_Changeup,PitchType_Curveball,PitchType_Cutter,PitchType_Fastball,PitchType_Knuckleball,PitchType_Slider,PitchType_Sinker,PitchType_Splitter,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Stuff+,xBA,xWOBA,Good Swing Decision
220,7/2/25,9:18:59 PM,2,7,Cole Mcclusky,,Right,Kcl bluecaps 2025,Cameron Steinbaugh,,Right,Kcl groundsloths 2025,,7,Top,1,2,2,Fastball,,BallCalled,,,,,,,77.67277979549768,0.6156196176463546,-3.092510749,,,,4.306117689411521,1.4852355935768755,6.000000192000004,,,,1.1532148993604892,1.391718633,69.79154993895544,-7.835192972,-3.092510749,,,,,,,,,,,,,,,,,,,,,,,,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,bba3b7b6-2b6f-4271-a87d-28220036a99a,77.88574627527746,4.298415286355152,1.4852355935768753,0.7055536910953215,-3.092510749,69.94554750901877,1.160083386871863,-1.391718633,-7.7313162,-3.092510749,0.4951337645022778,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,111.1724,0.0,,-1
221,7/2/25,9:19:16 PM,2,8,Cole Mcclusky,,Right,Kcl bluecaps 2025,Cameron Steinbaugh,,Right,Kcl groundsloths 2025,,7,Top,1,3,2,Fastball,,BallCalled,Walk,,Walk,0.0,0.0,,78.30539063809297,2.8322998884480137,-0.503740287,,,,4.039058428566475,2.157545476413441,6.000000192000004,,,,3.0090159844262105,-1.6893603769091057,69.96698695279986,-5.519011942,-0.503740287,,,,,,,,,,,,,,,,,,,,,,,,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,e4adc7ff-806b-4d13-b31f-b5b839b58deb,78.52665036205362,4.0317389,2.1575454764134365,2.9192556639373883,-0.503740287,70.1319068,3.015885698720969,1.689360376909102,-5.414800173,-0.503740287,0.4909376615389798,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.695,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,110.646935,,0.695,-1
222,7/2/25,9:19:51 PM,3,1,Cole Mcclusky,,Right,Kcl bluecaps 2025,Clint Goodman,,Right,Kcl groundsloths 2025,,7,Top,1,0,0,Changeup,,BallCalled,,,,,,,70.69037851552491,-1.228780968,-3.16106658,1319.8453997084755,215.08868238139237,1:15,5.630864597485939,3.037694154291096,6.000000192000004,-38.19521959,18.719254292063084,10.846932896449818,1.3039925518045925,-1.000745550837931,63.86617903958076,-8.41886822,-1.10503283,0.5429788148176136,,,,,,,,,,,,-6.921065767,10.532561201947727,-2.78623835,49.99999999999999,5.508461482324864,5.388157716575538,-102.5923382,-3.181833369,-7.235789693,19.989507382693255,-21.16253773,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,ae4386c2-ef36-4184-8892-2f886d2027d6,70.90812085022452,5.628484506320153,3.0426186888263085,-1.202534004,-3.219411741,64.03468279381569,1.3070368839720696,0.9969443767918864,-8.37128572,-1.163319844,0.5427276451734236,11.394953461674486,16.56039163386676,-3.545640926,58.76154460890008,1317.3190194782471,-81.6240164,99.80858513953324,-0.816697005,-0.061843619,-0.573743296,,,,,,,,,,,,,,,,,0.9932402867096748,0.0,,,medium,high,37.11460985198985,-83.20849533,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,132.29688,0.0,,-1
223,7/2/25,9:20:07 PM,3,2,Cole Mcclusky,,Right,Kcl bluecaps 2025,Clint Goodman,,Right,Kcl groundsloths 2025,,7,Top,1,1,0,Fastball,,BallCalled,,,,,,,76.10077838520073,0.9620930882964732,-1.840855313,,,,4.153813912562047,1.7745266093726109,6.000000192000004,,,,1.1733229270143706,-0.063058386,68.38003909192739,-7.837080029,-1.840855313,,,,,,,,,,,,,,,,,,,,,,,,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,dd44259d-d95c-4376-9927-1cc7d963c357,76.30875210723525,4.145949788312542,1.7745266093726062,1.0549937476983018,-1.840855313,68.53078668877338,1.18053946,0.063058386,-7.728379834,-1.840855313,0.5049073982208353,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,110.92616,0.0,,-1
224,7/2/25,9:20:26 PM,3,3,Cole Mcclusky,,Right,Kcl bluecaps 2025,Clint Goodman,,Right,Kcl groundsloths 2025,,7,Top,1,2,0,Fastball,,StrikeCalled,,,,,,,77.93562569397699,-0.933073502,-4.79600529,1966.688969134439,211.61150330533587,1:00,5.311558528,2.817053287868115,6.000000192000004,-26.83432165,20.16395107600722,10.015337524497031,2.205048415900277,0.816151959,69.9866679,-6.000514839,-2.903576816,0.49341514,,,,,,,,,,,,-7.018537853,11.21508792670485,-2.431289086,50.00000000000001,5.219722283234548,9.189906216,-112.8945933,-2.601215508,-8.886039928,24.19182949771419,-17.97483585,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,35831fa7-0c25-485e-98aa-5685dcf2a0b6,78.17266161920699,5.312464925577063,2.8228121838982503,-0.945459066,-4.864077018,70.17854237761993,2.2053723263285088,-0.820621177,-5.993840095,-2.970856172,0.4931911995909197,10.65720624028432,18.71776279304792,-24.19048652,54.16178691543045,1793.9904044066357,-805.8932499,91.21881662844686,-0.776839252,-0.409771582,-0.478129719,,,,,,,,,,,,,,,,,0.9049481826961346,0.0,,,medium,high,41.25439177611258,30.207283858041304,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,111.71492,0.0,,-2
225,7/2/25,9:20:44 PM,3,4,Cole Mcclusky,,Right,Kcl bluecaps 2025,Clint Goodman,,Right,Kcl groundsloths 2025,,7,Top,1,2,1,Fastball,,Foul,,,,,,,77.21254505550165,-0.012099646,-3.715535898,2000.1443382354057,214.15419027383527,1:15,5.52340104,2.14376555687884,6.000000192000004,-27.61657515,20.16889486784885,11.404081439900729,3.21075064,0.363938572,69.21355524003923,-5.240921543,-1.554319756,0.4975302068482968,80.11782762,-9.507980314,-62.83447059,,99.02173175600352,-47.90299196,9.791290163349656,18.196349838966484,,-54.64898645,0.1715136427899844,-7.421526922,10.912641275103091,-1.847299393,50.00000000000002,5.506415835580457,6.955369735,-112.0102764,-0.795018836,-9.238850822,24.02949384268716,-18.58920837,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,a7941c8f-ee7d-48aa-929a-04e34554c4d4,77.44954317,5.524257286,2.150062046937013,-0.024005964,-3.789987695,69.40421629826038,3.2111529315179816,-0.368819362,-5.23317882,-1.627933677,0.4973006901100497,12.103866867568104,18.631101968775305,-19.23377189,67.26264792717022,1888.5010038756536,-658.8940219,94.41823611298734,-0.781338958,-0.329423237,-0.530084676,-70.30092396,36.07631793085584,-13.2342615,0.9953736176824308,1.6472549418107487,3.377943069070132,-14.84135723,10.528117728413536,,,,,,,,,0.8246187850966937,0.0,,40.679551730676025,medium,high,29.46361686554679,62.69407202862395,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,111.38894,0.0,,-2
226,7/2/25,9:21:07 PM,3,5,Cole Mcclusky,,Right,Kcl bluecaps 2025,Clint Goodman,,Right,Kcl groundsloths 2025,,7,Top,1,2,2,Changeup,,StrikeSwinging,Strikeout,,StrikeoutSwinging,1.0,0.0,,73.26435473743797,1.4643029793139806,-4.629214436,1374.991357065144,214.7606999377014,1:15,4.916905892446035,3.257568736401758,6.000000192000004,-35.56774498,17.705138013171613,9.738931172850016,3.3185922888006765,0.242602453,65.58076501262657,-5.267887812,-2.786558983,0.5253208310078107,,,,,,,,,,,,-6.842860194,9.079308083288732,-2.885313133,49.99999999999998,5.016007283364036,8.335028019452666,-106.1184866,1.781021443589677,-7.639471421,21.70724330419369,-22.03777431,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,f644dfdc-03fd-4bc7-856e-0ffe466f156b,73.49947388447958,4.915437006433783,3.2632339935414585,1.4797224290770634,-4.696722254,65.76698523216263,3.3209920126912014,-0.24705481,-5.229899042,-2.853695089,0.5250702722302886,10.3754247405944,15.672512547738377,-23.90815023,37.90393079507438,1257.0120300374851,-557.2449985,91.41963137284874,-0.751049276,-0.405271637,-0.521229206,,,,,,,,,,,,,,,,,0.9934546943961016,0.0,,,medium,high,124.11353771556696,9.526644118232271,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,120.098,0.0,0.0,-1
227,7/2/25,9:21:39 PM,4,1,Cole Mcclusky,,Right,Kcl bluecaps 2025,Sammy Descarpentrie,,Right,Kcl groundsloths 2025,,7,Top,2,0,0,Fastball,,BallCalled,,,,,,,77.02509272203143,-1.500593145,-3.841021404,1928.59276206946,217.18401154354737,1:15,5.283998272088332,3.2960776245026087,6.000000192000004,-29.09055996,18.920438892457447,11.421266475074315,1.4616836134335418,-0.6726714760583334,69.32470820854009,-6.988318109,-1.678356838,0.4987028993664688,,,,,,,,,,,,-7.457175836,10.731416884520495,-2.989362375,50.000000000000014,5.144595957,7.180586583219728,-111.6933988,-3.743533567,-9.242459482,23.661655886825567,-18.87348005,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,79ba0220-d549-4140-87cd-668857803aac,77.25340343311596,5.284145257390223,3.3025212371167663,-1.503958717,-3.918142036,69.50775653797395,1.4626016902955603,0.6676718114312036,-6.972781565,-1.754493821,0.4984837778661504,12.14800789514106,17.36366753781832,-24.14615619,75.49919152392069,1759.850418156169,-788.9211289,91.25049376768256,-0.726991407,-0.40906569,-0.551496831,,,,,,,,,,,,,,,,,0.984012588,0.0,,,medium,high,22.050727628471368,16.52916208325421,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,111.71385,0.0,,-1
228,7/2/25,9:21:59 PM,4,2,Cole Mcclusky,,Right,Kcl bluecaps 2025,Sammy Descarpentrie,,Right,Kcl groundsloths 2025,,7,Top,2,1,0,Fastball,,BallCalled,,,,,,,78.35294964902494,0.457885944,-5.109964117,1951.613496438014,209.0525614806074,1:00,5.4142953406568495,3.979320053352491,6.000000192000004,-25.9760492,20.61457544569244,9.491632003012926,3.676887943347709,-0.008489143,70.09882596813358,-4.458063253,-3.316855429,0.4912706162363213,,,,,,,,,,,,-6.863047386,10.995004441485332,-3.567480478,50.000000000000014,5.436697126637668,9.876237090120537,-113.4461779,0.1755770013925324,-8.762290305,24.68787449248704,-18.13634659,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,3f56a0c0-4d60-4327-b366-7410c9ec3ed6,78.59560580601034,5.415555523923644,3.984627222416996,0.4409664031570502,-5.173609399,70.29789700352626,3.676926417104128,0.004464311,-4.455714318,-3.380561209,0.4910489700433705,10.095213632992277,19.16132539919583,-23.16805231,72.12212885998773,1794.2253410284077,-767.822027,91.9354854,-0.803676652,-0.393429349,-0.446449535,,,,,,,,,,,,,,,,,0.6901989827281588,0.0,,,medium,high,25.09008402601101,6.855757253408415,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,113.02448,0.0,,-1
229,7/2/25,9:22:17 PM,4,3,Cole Mcclusky,,Right,Kcl bluecaps 2025,Sammy Descarpentrie,,Right,Kcl groundsloths 2025,,7,Top,2,2,0,Fastball,,Foul,,,,,,,77.77630233174118,-0.312280072,-3.380057732,1857.103904919521,218.56278225777265,1:15,5.197821568380932,2.7506335837023026,6.000000192000004,-28.36719668,18.697679429705783,12.356632258896552,2.5431486266590437,-0.6352994094067543,69.77640177391324,-5.681322681,-1.036827522,0.4937646363481872,64.75786196009669,-9.961628319,-55.01108942,,90.93102740617522,-61.89950125,2.111980264748064,15.01963876847358,,-49.5496619,0.1273818530656434,-7.823931464,10.218419165853865,-2.482150211,50.000000000000014,5.155908766645907,6.318373619989374,-112.8669589,-1.414541001,-9.888777059,24.40926512272745,-19.25884583,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,96e2d929-8463-43f8-9296-ae6a5ba8b1ad,78.00812605308285,5.198022474996528,2.757086227857851,-0.316290372,-3.457705222,69.96359785886303,2.544012144763896,0.6301894976790926,-5.666702881,-1.114524943,0.4935450707971807,13.086953451799465,17.11500844244149,-17.58240254,82.36029909025736,1770.3464917204258,-560.9886032,95.32834899709852,-0.745396729,-0.302077122,-0.594250056,-52.2538759,36.57348768453373,-11.20237195,-1.077062391,3.0004651974708234,2.554505007574643,-11.42947345,9.744572094211112,,,,,,,,,0.9347233080956155,0.0,,29.04298905926436,medium,high,15.875730818768352,-67.96273164,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,113.66248,0.0,,-2
230,7/2/25,9:22:50 PM,4,4,Cole Mcclusky,,Right,Kcl bluecaps 2025,Sammy Descarpentrie,,Right,Kcl groundsloths 2025,,7,Top,2,2,1,Fastball,,StrikeCalled,,,,,,,76.4693025,-1.0560387,-3.307262924,1888.297290360287,213.86952667228329,1:15,5.30845665,3.1050201707663465,6.000000192000004,-28.78271691,19.879382745576624,10.925597080595912,1.926672393821722,-0.9383190357799156,68.75651649844393,-6.493418279,-1.236311208,0.5020730894691144,,,,,,,,,,,,-7.016806499,11.10434535002699,-2.841661582,50.0,5.2056014233471295,6.109959568039206,-110.9670374,-2.845760001,-8.579141886,23.45579546110337,-18.59725303,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,820c4b05-277a-48e0-a3af-e8a5a6e775d1,76.69964944988808,5.308829815799304,3.110972574507824,-1.062208811,-3.378591883,68.94259345128687,1.927440649665454,0.933655938,-6.480159925,-1.30723486,0.5018468641174932,11.596437540957654,18.29353440372244,-19.60034399,76.23200970456358,1778.880730473437,-633.4429758,94.20554377504968,-0.782196929,-0.335457229,-0.525010868,,,,,,,,,,,,,,,,,0.9846676010996976,0.0,,,medium,high,21.39119126589272,-69.23504093,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,113.72819,0.0,,-2
231,7/2/25,9:23:11 PM,4,5,Cole Mcclusky,,Right,Kcl bluecaps 2025,Sammy Descarpentrie,,Right,Kcl groundsloths 2025,,7,Top,2,2,2,Changeup,,StrikeCalled,Strikeout,,StrikeoutLooking,1.0,0.0,,72.73642041607614,0.8633074550285107,-4.170801229,1425.5570994149818,210.6699694966864,1:00,5.233538952167251,3.579378036788309,6.000000192000004,-34.3908616,19.5487725550018,9.620611701670832,3.172177582831732,-0.4979180358079269,65.20625224057181,-5.644715037,-2.349170399,0.5285980061901289,,,,,,,,,,,,-6.616797914,10.281532372308462,-3.24461696,49.99999999999998,5.284136645255036,7.436445179184189,-105.4440874,0.6892205939068207,-7.296511344,21.364769768541898,-20.83634235,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,469b4676-ddd6-4805-b7e9-0e1f7782ba07,72.96969373714226,5.232551443991606,3.584193907438088,0.8731243716112437,-4.228441894,65.39357241241845,3.1742263105035926,0.49403819,-5.612218076,-2.407474388,0.5283430153244496,10.16257969077803,17.560946657257674,-11.49507085,58.36196376973285,1396.963064491329,-284.0901972,97.99418522517357,-0.842867336,-0.199283633,-0.499860668,,,,,,,,,,,,,,,,,0.7309923170969873,0.0,,,medium,high,37.47423260724038,-75.48594755,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,123.70277,0.0,0.0,-2
232,7/2/25,9:25:27 PM,1,1,Donte Frantz,,Right,Kcl groundsloths 2025,Cameron Anderson,,Right,Kcl bluecaps 2025,,7,Bottom,0,0,0,Fastball,,BallCalled,,,,,,,85.40786805342928,-1.881810266,-4.259221755,1769.659970324944,199.10317844305567,12:45,5.972804258,1.5995677798186851,6.000000192000004,-21.11404193,18.039852240015836,4.489008857453332,2.4588837058855875,1.992149656,76.64642408,-5.867277475,-3.410363106,0.4503591634315046,,,,,,,,,,,,-3.867385504,10.39414352373359,-1.254594384,50.00000000000004,5.806813112385518,9.07767658511908,-123.749118,-4.728541511,-5.875540094,29.362639040820078,-16.38270762,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,c1076142-5ad1-4943-85bc-0d0f6266ae57,85.66127680022706,5.973873215304238,1.6028362868929944,-1.895839113,-4.298159469,76.85505593613037,2.458861048,-1.994687858,-5.866203761,-3.448617466,0.4501571697846953,4.856020706072597,16.826559476221785,-37.20381023,68.30780192255497,1409.5159500454931,-1070.028596,79.64897063172415,-0.752627622,-0.604652088,-0.26066744,,,,,,,,,,,,,,,,,0.9435780693772856,0.0,,,medium,high,28.52297826970051,-58.55915541,54.667001749344,Will Vogel,,Kcl groundsloths 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,113.62472,0.0,,-1
233,7/2/25,9:25:39 PM,1,2,Donte Frantz,,Right,Kcl groundsloths 2025,Cameron Anderson,,Right,Kcl bluecaps 2025,,7,Bottom,0,1,0,Fastball,,StrikeSwinging,,,StrikeoutSwinging,1.0,0.0,,84.91799004969674,-0.648857405,-3.579375559,1819.055681374313,200.44466307274828,12:45,5.867043643980446,2.407794896504521,6.000000192000004,-20.16568742,19.36543218974216,5.842911419675424,3.582321130607881,0.436279239,76.01953857681313,-4.468790793,-2.472231301,0.4525234398981767,,,,,,,,,,,,-4.377603764,10.696962754656088,-2.119240776,50.00000000000004,5.802412762962801,7.526697423,-123.1917917,-2.016902243,-6.586043192,29.26378896044335,-16.08061982,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,ec711761-e093-4dd1-9272-b16f39e7bb2e,85.17545991493782,5.868822494653635,2.4114663765816267,-0.671132363,-3.622557756,76.22961107096798,3.581801684,-0.439061682,-4.475320343,-2.514603627,0.4523155529151982,6.248970802,18.179204825055866,-28.52829818,91.97926682758607,1598.1883713719687,-868.7678065,87.85813363143029,-0.823239486,-0.477592751,-0.306890718,,,,,,,,,,,,,,,,,0.9825055241051276,0.0,,,medium,high,7.218659855172739,70.20248004652296,54.667001749344,Will Vogel,,Kcl groundsloths 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,113.210365,0.0,,-2
234,7/2/25,9:25:52 PM,1,3,Donte Frantz,,Right,Kcl groundsloths 2025,Cameron Anderson,,Right,Kcl bluecaps 2025,,7,Bottom,0,1,1,Curveball,,BallCalled,,,,,,,75.05166658,-2.755954182,-3.538565242,,,,6.683337585,1.8443593862216288,6.000000192000004,,,,0.1100815755706027,1.448548486,68.10294338736442,-11.72793111,-3.538565242,,,,,,,,,,,,,,,,,,,,,,,,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,5d290343-faed-4a6b-8f0b-d673bd325f03,75.24164472957796,6.675154927033599,1.8443593862216303,-2.659301896,-3.538565242,68.23819169418906,0.1175471746908752,-1.448548486,-11.6177356,-3.538565242,0.5134192351500076,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Will Vogel,,Kcl groundsloths 2025,2022-11,0.0,10.919789667172623,,,1.1676724237292802,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,106.056984,0.0,,-1
235,7/2/25,9:26:10 PM,1,4,Donte Frantz,,Right,Kcl groundsloths 2025,Cameron Anderson,,Right,Kcl bluecaps 2025,,7,Bottom,0,2,1,Fastball,,StrikeSwinging,,,,,,,84.72678665750936,-2.245436648,-4.273690656,1836.1600929235651,192.73062123850644,12:30,6.079990617300942,2.739048506112076,6.000000192000004,-20.72013221,19.079132498140083,2.8261944347604637,2.259527309431186,1.00475895,76.09622558121208,-6.15137492,-3.739526673,0.4540556108775891,,,,,,,,,,,,-2.970609806,11.077817776927194,-2.391927125,49.99999999999998,5.8844826892157975,9.085202428768524,-122.733381,-5.459955039,-4.440119801,28.843051268312912,-15.61622433,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,9375f006-0683-4924-8b53-08a44bc48565,84.98082284438811,6.081330498500691,2.741599284909261,-2.262472938,-4.303657244,76.30287243485289,2.259329994343648,-1.006649237,-6.152995501,-3.768302574,0.4538499926071924,3.1089902328333534,17.876353404129997,-36.56045766,69.91715306134915,1474.8565976152026,-1093.746727,80.32287616418625,-0.783482916,-0.595670678,-0.177005545,,,,,,,,,,,,,,,,,0.700380695,0.0,,,medium,high,27.074562244785785,-54.21498182,54.667001749344,Will Vogel,,Kcl groundsloths 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,112.94974,0.0,,-2
236,7/2/25,9:26:25 PM,1,5,Donte Frantz,,Right,Kcl groundsloths 2025,Cameron Anderson,,Right,Kcl bluecaps 2025,,7,Bottom,0,2,2,Fastball,,BallCalled,,,,,,,86.73310832588794,0.2732053852928035,-4.052694499,1926.1935345122968,189.05369216639093,12:15,6.228058231504028,2.011394344325735,6.000000192000004,-20.40722499,17.585436306090262,1.9466704688538532,4.782009862213786,1.599225854,77.47848328,-3.595210102,-3.684140543,0.4436304834026018,,,,,,,,,,,,-2.453106354,9.423045597450702,-1.681857475,49.999999999999936,6.238572817448571,8.848407379481351,-125.7470918,-0.037390557,-3.838432377,30.90844763580005,-17.42959171,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,5beca37b-2d7a-453f-9e97-24136dd88f53,86.99924161434775,6.229260359736158,2.013787923904412,0.2576059913649703,-4.080946572,77.69769511395675,4.781905736587416,-1.601037553,-3.595503166,-3.711386586,0.4434217115628406,2.2128874773256944,16.327968428014124,-44.4567875,65.14987155389944,1374.8762394417738,-1349.050354,71.37788673918925,-0.704886119,-0.700371136,-0.112320217,,,,,,,,,,,,,,,,,0.9860193415918496,0.0,,,medium,high,31.36511560149047,-72.72228499,54.667001749344,Will Vogel,,Kcl groundsloths 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,112.191086,0.0,,-1
