PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,RunValue,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,ff_diff,ivb_diff,hb_diff,Stuff+,xBA,xWOBA,Good Swing Decision
57,07/06/2025,7:07:08 PM,3,6,Matt Brummer,,Right,Kcl bobcats 2025,Ethan Hamrick,,Left,Kcl bluecaps 2025,Stretch,4,Top,0,2,2,Changeup,,BallCalled,,,,,,,78.2277015336119,6.12093072735208,-1.19246108236883,,,,4.62559870513596,1.1542667788651,6.000000192,,,,6.63171370158977,-0.045840948122796,69.317193377254,-2.31739011118681,-1.19246108236886,,,,,,,,,,,,,,,,,,,,,,,,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,e6b66cdd-675e-4139-879a-74572b5ec523,78.4666603193733,4.61795124297723,1.1542667788651,6.20882579234523,-1.19246108236884,69.4923664201891,6.63858470985455,0.0458409481227974,-2.21186549931601,-1.19246108236884,0.493719716623289,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Zach Pomatto,,Kcl bobcats 2025,2022-11,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.309287537442799,,,,0.0,,-1
58,07/06/2025,7:07:29 PM,3,7,Matt Brummer,,Right,Kcl bobcats 2025,Ethan Hamrick,,Left,Kcl bluecaps 2025,Stretch,4,Top,0,3,2,Fastball,,HitByPitch,,,,,,,83.4839009539335,-0.917121055296686,-8.17159437154206,2028.59560628779,210.813400026285,1:00,5.87926752578115,3.9169671326769104,6.000000192,-20.7515296545314,20.7211367126593,10.3752612607772,3.28879024278556,2.86497191887579,74.7431635577354,-4.82357411809589,-6.23425109885193,0.463502948763377,,,,,,,,,,,,-8.32756240326311,11.5074828214084,-3.25282457932504,50.0000000000001,5.79174850161378,16.9393493108207,-120.133285791498,-2.56552879494875,-11.951113515048,27.1741031056266,-15.6593449447923,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,e95b00f0-6853-4c90-b111-f4117e217087,83.733365835392,5.88133315605449,3.92228745397811,-0.942907124646689,-8.23410549999233,74.9477732263649,3.28803312796565,-2.86907195492485,-4.83332835180889,-6.29675229111513,0.463302999196604,10.9738736204369,19.6533146669207,-19.1927524089428,33.6602492938306,1915.84212711888,-666.895102551185,94.4417961460911,-0.811104035002893,-0.328747188687627,-0.483772188464785,,,,,,,,,,,,,,,,,0.996844233692726,0.0,,,medium,high,59.7057756355525,6.31938369280068,54.667001749344,Zach Pomatto,,Kcl bobcats 2025,2022-11,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,105.04528924061094,0.0,,-1
59,07/06/2025,7:09:08 PM,4,1,Matt Brummer,,Right,Kcl bobcats 2025,Jackson  Natanek,,Right,Kcl bluecaps 2025,Stretch,4,Top,0,0,0,Fastball,,BallCalled,,,,,,,83.1812416298756,4.40525634642541,-3.34957506885039,,,,4.33905510209066,3.0205872590594,6.000000192,,,,5.17849266713417,0.0960379940883075,73.9432970665543,-3.04044740315969,-3.34957506885036,,,,,,,,,,,,,,,,,,,,,,,,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,1881427a-9dc7-4b28-9454-725aa73f5435,83.4242768412333,4.33244841442578,3.02058725905939,4.48255411705533,-3.34957506885037,74.1283671141836,5.18451188434067,-0.0960379940883098,-2.94707698819111,-3.34957506885037,0.463767887090175,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Zach Pomatto,,Kcl bobcats 2025,2022-11,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,,-1
60,07/06/2025,7:09:21 PM,4,2,Matt Brummer,,Right,Kcl bobcats 2025,Jackson  Natanek,,Right,Kcl bluecaps 2025,Stretch,4,Top,0,1,0,Curveball,,StrikeSwinging,,,,,,,74.2462181687253,0.405339550092006,-2.24957668680182,2048.4849693983,23.0960838310363,6:45,4.87601581562688,1.68520723203822,6.000000192,-55.77030131283951,-3.8674644566581904,-5.07312988135933,0.605507325587836,0.829370941821213,66.9966817128112,-10.1061423838124,-3.21467689838291,0.518521860101372,,,,,,,,,,,,1.93956684590183,-2.24159076864198,-1.49895478517885,50.0,4.87695841395786,4.36988112807428,-107.792011516184,-0.726621715297211,2.21879315538293,23.5724417379454,-34.7383470038185,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,99ec9b37-7e31-4c70-a3c6-eba4731462fc,74.4165324332146,4.86398994075079,1.68928528756098,0.548540539996818,-2.29903546009943,67.1032886404603,0.615768457047699,-0.832219512726953,-9.95328112543735,-3.25750747519607,0.518345601097414,-4.60377930775121,-7.28516977297735,-68.0383994330587,7.70357511611148,766.102864448054,-1899.8360642264,37.3985104061115,0.344009566471235,-0.92743471033836,0.146704724654239,,,,,,,,,,,,,,,,,0.81412971928881,0.0,,,medium,high,96.9332176045003,23.2619048968348,54.667001749344,Zach Pomatto,,Kcl bobcats 2025,2022-11,0.0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-8.290770902329399,-22.319288032011134,-9.41664808519576,103.91203993534808,0.0,,-2
61,07/06/2025,7:09:36 PM,4,3,Matt Brummer,,Right,Kcl bobcats 2025,Jackson  Natanek,,Right,Kcl bluecaps 2025,Stretch,4,Top,0,1,1,Fastball,,InPlay,,Popup,Out,1.0,0.0,,83.602528504584,2.33389724470874,-5.05040162965646,,,,4.53077223166946,3.42789555602184,6.000000192,,,,3.47247398720157,1.27811023573319,74.6406697945969,-5.01915358062674,-5.05040162965634,,80.7691673091788,52.6205243872938,-12.8063738614398,,-22.7720820814615,107.617063133959,98.9032791963476,250.299941431337,,-12.4290262400839,5.02151663622055,,,,,,,,,,,,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,5b3b56f6-1bda-476c-89c2-45742540a720,83.8408307128809,4.52407426554711,3.42789555602183,2.41148408391346,-5.0504016296564,74.819377296123,3.47837113857182,-1.2781102357332,-4.9278672507677,-5.0504016296564,0.461505579010429,,,,,,,,,,,-10.8687842455637,47.8145112423862,64.1817764750497,1.29582056127568,1.61683873585923,3.6087346309285504,-53.8720777059944,244.433753651516,,,,,,,,,,0.0,,41.4959224141035,low,high,,,54.667001749344,Zach Pomatto,,Kcl bobcats 2025,2022-11,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,,0.08333333333333333,0.0,-2
62,07/06/2025,7:10:17 PM,5,1,Matt Brummer,,Right,Kcl bobcats 2025,Chase Peterson,,Right,Kcl bluecaps 2025,Stretch,4,Top,1,0,0,Fastball,,StrikeCalled,,,,,,,82.3215340909206,-0.245692749917904,-5.33192366966011,2067.65571360272,216.318683624834,1:15,5.72029635734259,4.37156747795387,6.000000192,-22.2367502896601,19.7822336882491,12.6119379025919,3.6035111042754706,-0.616547872280313,73.7736611926283,-4.64885767452301,-1.92450149232522,0.46751329812081,,,,,,,,,,,,-8.64553980770095,10.8323082772851,-3.9433520708605103,49.9999999999999,5.68726118131834,10.7441557714571,-119.161579296124,-1.176673310125,-12.1916397015662,27.0089395637577,-16.8987050048186,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,e9aee7b5-d2ed-48f8-aa19-0ffef2f21092,82.5637610202744,5.72179712694219,4.3776524286931,-0.265051165933181,-5.4048169617082,73.9701847665014,3.60320928591414,0.611853576543229,-4.65215271906869,-1.9976468803092,0.467310964898838,13.2986489131884,18.5421414175323,-9.6910622545181,17.8014075975956,2038.14972901869,-348.060098395369,98.5729740019138,-0.79423713874157,-0.168335616082284,-0.583824021261375,,,,,,,,,,,,,,,,,0.855194984512987,0.0,,,medium,high,73.978733162164,6.41017919899622,54.667001749344,Zach Pomatto,,Kcl bobcats 2025,2022-11,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,105.04528924061094,0.0,,-1
63,07/06/2025,7:10:34 PM,5,2,Matt Brummer,,Right,Kcl bobcats 2025,Chase Peterson,,Right,Kcl bluecaps 2025,Stretch,4,Top,1,0,1,Changeup,,InPlay,,FlyBall,Out,1.0,0.0,,75.1887899995768,0.933481261001856,-5.4602633190769,,,,5.47848970530959,3.67845968876813,6.000000192,,,,2.3474009324605,1.41169343978852,67.5744853842019,-8.11688666756823,-5.46026331907702,,83.9970376438236,43.0076991670287,23.8643868263946,,44.7273544522663,100.49608830047,74.0321981501404,278.217878872723,,23.9149217361473,4.47097681679655,,,,,,,,,,,,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,22a3272c-93bc-42e9-b43b-5efb5be78211,75.3953299085849,5.47031886273933,3.67845968876814,1.02934020298227,-5.46026331907695,67.7227116648355,2.35470796161154,-1.41169343978851,-8.00496372742941,-5.46026331907695,0.513210404668866,,,,,,,,,,,24.8504442955118,56.1724512386106,57.2940963197736,1.06083706843394,0.54677213901403,1.92781149963723,112.783873407697,254.332432111191,,,,,,,,,,0.0,,46.7899389021924,low,high,,,54.667001749344,Zach Pomatto,,Kcl bobcats 2025,2022-11,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,-7.348199071477907,,,,0.0,0.0,-2
64,07/06/2025,7:13:29 PM,6,1,Ethan Robbins,,Left,Kcl bluecaps 2025,Will Strehl,,Left,Kcl bobcats 2025,Stretch,4,Bottom,0,0,0,Fastball,,BallCalled,,,,,,,75.0207121436116,-0.369306546656101,2.76741328022859,2084.0661946678,126.944758544026,10:15,5.23917561036524,1.07136088759462,6.000000192,-34.2612935608501,16.2870872215277,-17.6061113974748,2.04043098386244,-2.17820324305075,67.4569823057528,-6.84573146414028,-0.575293029406037,0.511711463927185,,,,,,,,,,,,10.4607205645951,8.93521831229995,-1.28676019584508,50.0000000000001,5.18921990252505,-4.78730651523567,-108.926748529979,-1.63311627633958,12.3089806461711,22.8120183947561,-21.660105675897,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,3dc06649-8ff1-4460-8046-edc4ae2be8a8,75.231346406794,5.23766120871859,1.06264220885871,-0.352688653849028,2.87253305564194,67.6202626562536,2.04266759498559,2.1850610411141,-6.8106688887318,-0.470670296042862,0.511498586058565,-18.5944103472979,14.3869079710287,9.98074787389846,21.8100215950604,2052.52603105486,361.204645041126,98.4866045189144,-0.591948558911022,0.173317261210459,0.787120086498667,,,,,,,,,,,,,,,,,0.996951847660516,0.0,,,medium,high,109.629019435554,-14.7402624764597,54.667001749344,Braxton Waller,,Kcl bluecaps 2025,2022-11,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,105.36800054901806,0.0,,-1
65,07/06/2025,7:13:42 PM,6,2,Ethan Robbins,,Left,Kcl bluecaps 2025,Will Strehl,,Left,Kcl bobcats 2025,Stretch,4,Bottom,0,1,0,Fastball,,StrikeSwinging,,,,,,,75.2529473952265,-0.676819484079121,1.53112081231143,2120.41922487207,122.806822662096,10:00,5.30182367348437,-0.943910191043381,6.000000192,-35.1662235568193,15.0584886104592,-18.8574218470843,1.74201920736006,1.09200926183245,67.7348974715812,-7.31811841514481,-2.05281163824048,0.510070551590641,,,,,,,,,,,,10.7286482007104,8.38031106113893,0.830069925471532,50.0,5.22633302179054,-2.40918902800739,-109.336551103125,-2.24934477505951,12.7011793685037,23.2357001059126,-22.2529642861453,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,7031a332-8fd6-4a5a-a957-22edf1dbedc8,75.4587271345178,5.29964239289796,-0.953167373669658,-0.652489841944735,1.64156656579642,67.8900558446626,1.74470901168386,-1.0848686043652,-7.2769687892979,-1.94448439746193,0.509860253348716,-19.8933638268691,13.0359003453612,5.90562067260718,24.8525467926534,2109.16558406754,218.170181720818,99.4692728365917,-0.538932775544109,0.102890116804134,0.836041319139404,,,,,,,,,,,,,,,,,0.996926554514225,0.0,,,medium,high,112.367292113388,6.97279879237682,54.667001749344,Braxton Waller,,Kcl bluecaps 2025,2022-11,0.0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,105.01778294911463,0.0,,-2
66,07/06/2025,7:13:57 PM,6,3,Ethan Robbins,,Left,Kcl bluecaps 2025,Will Strehl,,Left,Kcl bobcats 2025,Stretch,4,Bottom,0,1,1,Fastball,,StrikeCalled,,,,,,,75.1356354523456,0.0605267123761358,-0.0921944030276274,2056.43485935171,123.649500698892,10:00,5.1312837414676,1.81910515833417,6.000000192,-35.5904827295887,14.8496862998586,-18.0290531771362,2.2216632673266,-0.230999015038034,67.5044076118827,-6.67061002642592,-3.51931478887794,0.511163445765797,,,,,,,,,,,,9.7289305826305,8.01864465955132,-1.80118777781862,50.0,5.11566843155814,0.664971654919091,-109.195990169241,-0.8504854113078,11.4621872681821,23.5696609547606,-22.7268440638557,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,63b820f5-cee2-4753-9fd7-94db2acf4b75,75.3439545206284,5.1293026813976,1.80991467947281,0.0826473803577492,0.0187750136363812,67.6636785447418,2.22412380562746,0.237741257300683,-6.63029800255544,-3.40960132288539,0.51095294697386,-19.0754726512997,12.7286939825749,12.0223292365674,21.7451221903245,2011.33004328767,428.340737877352,97.8066498990267,-0.541957352105895,0.208292879266006,0.814184441601192,,,,,,,,,,,,,,,,,0.997032004857934,0.0,,,medium,high,109.570609971292,-17.6421384520979,54.667001749344,Braxton Waller,,Kcl bluecaps 2025,2022-11,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,105.36800054901806,0.0,,-2
67,07/06/2025,7:14:10 PM,6,4,Ethan Robbins,,Left,Kcl bluecaps 2025,Will Strehl,,Left,Kcl bobcats 2025,Stretch,4,Bottom,0,1,2,Slider,,BallCalled,,,,,,,67.2062333828845,0.555508783414154,2.55051630776284,1372.36082863658,25.8536750229746,6:45,4.98894940864511,-0.45919868796317,6.000000192,-63.6091490238173,-0.318168516053383,-0.499606877169816,0.20500121692523,-1.87116809899141,60.937832008445696,-11.3998960399407,2.4555078523138,0.572588253525712,,,,,,,,,,,,1.17708979914516,-0.369846645810954,0.251598128430081,50.0,4.99758638397785,-4.33354140124147,-97.5575226277552,-0.592886003643068,1.1046664304725,19.0976174514729,-32.5211404998342,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,8d0665e3-8bf4-45ac-b14f-d538fed4d5c4,67.3690069612142,4.97700525065907,-0.466141433527359,0.695968570119272,2.63371418778674,61.034634231353905,0.215400557549822,1.87621782616466,-11.2459587833407,2.53168764802906,0.572386189478,-1.28548206167894,-4.08837840555654,74.683050616047,44.3939933747612,362.520592680663,1323.61363843779,26.4158364998528,0.2377189257765,0.964479319737497,0.11519268260772,,,,,,,,,,,,,,,,,0.993375549635086,0.0,,,medium,high,50.0454059627149,5.08455532381412,54.667001749344,Braxton Waller,,Kcl bluecaps 2025,2022-11,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-15.3307556881702,-18.769992091406326,-4.843125081006247,104.80697338058984,0.0,,-1
68,07/06/2025,7:14:29 PM,6,5,Ethan Robbins,,Left,Kcl bluecaps 2025,Will Strehl,,Left,Kcl bobcats 2025,Stretch,4,Bottom,0,2,2,Fastball,,StrikeSwinging,Strikeout,,StrikeoutSwinging,1.0,0.0,,75.3323057220524,-1.01079444175239,2.09654637664301,2068.27152276839,123.475943662607,10:00,5.26215941694047,-0.952399802665656,6.000000192,-35.1023627521461,15.0170591727947,-18.0954286680007,1.39680960407331,0.510965208892004,67.860133906727,-7.63468757331497,-1.34106169154859,0.509535619422678,,,,,,,,,,,,10.5026940500721,8.46811934652884,0.792023416096329,50.0,5.15944568763937,-3.51218019232722,-109.414754861705,-2.88862821314958,12.4624725538002,23.1138974154263,-22.1257986862515,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,7900dee2-ec5f-495e-a7b3-1cdda396f408,75.5386633019315,5.26013177725083,-0.961666385791235,-0.988367721064359,2.20667024549495,68.0171469520938,1.39942218598006,-0.503753709239993,-7.59493619419382,-1.23271353043859,0.509324706062582,-19.1276067393329,13.0586831945546,11.4801112845735,21.8186276462824,2026.89337354597,411.6434672992,97.9993850533205,-0.540551691105645,0.199027769210985,0.81743000698881,,,,,,,,,,,,,,,,,0.988470370611451,0.0,,,medium,high,109.636764881654,-10.7384151488342,54.667001749344,Braxton Waller,,Kcl bluecaps 2025,2022-11,0.0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,105.01778294911463,0.0,0.0,-2
69,07/06/2025,7:14:57 PM,7,1,Ethan Robbins,,Left,Kcl bluecaps 2025,Brady Veselack,,Right,Kcl bobcats 2025,Stretch,4,Bottom,1,0,0,Fastball,,BallCalled,,,,,,,76.2786476677928,-0.676227467216984,3.3470210945937,2056.00333736149,128.110253913274,10:15,5.41910297987909,0.538763684811297,6.000000192,-32.4700452085461,16.4498999895958,-17.1550184553347,2.08368110748653,-2.22342222181427,68.5878399704243,-6.81162270298954,0.092868599801822,0.50340149776036,,,,,,,,,,,,10.404390471181,9.12429897295754,-0.801764839835027,49.9999999999999,5.34511163253209,-6.00011017814158,-110.693554105609,-2.20512562144502,12.6525247276832,23.4235094486968,-21.0782128142169,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,270e8b35-2aec-4a9d-9dd8-6dab81049159,76.49253347648,5.41788715168316,0.530299191832402,-0.663238170416021,3.44844407532225,68.7545646764662,2.08562921589576,2.23006122185178,-6.7809423981792,0.193750170134185,0.503192595096601,-18.1089065234788,14.6761047368481,9.79610916183786,22.3129279426806,2026.02568720796,349.813719020731,98.5419454526759,-0.608177925808231,0.170142583265285,0.775352250218837,,,,,,,,,,,,,,,,,0.997268509465712,0.0,,,medium,high,110.081635148412,1.95507899334432,54.667001749344,Braxton Waller,,Kcl bluecaps 2025,2022-11,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,105.27434962144144,0.0,,-1
70,07/06/2025,7:15:19 PM,7,2,Ethan Robbins,,Left,Kcl bluecaps 2025,Brady Veselack,,Right,Kcl bobcats 2025,Stretch,4,Bottom,1,1,0,Fastball,,BallCalled,,,,,,,75.3243760395213,3.28732966458614,-2.49260351265016,1805.18251732054,116.324835160836,10:00,5.1300447001546,0.197348837054363,6.000000192,-38.8692455115497,11.810629539388,-18.6859285017988,4.95241764608002,3.6778844732962095,67.1335251911827,-4.09333015560355,-6.03748001868482,0.512376603156443,,,,,,,,,,,,9.22086476786654,5.20251643115096,0.0165545762705567,50.0,5.37601729178949,5.25627457339321,-109.149536740882,5.22514912931098,10.7987778221994,24.4410566922773,-26.0812567221329,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,0c85378e-413d-414a-95c3-bd4e6f412dde,75.5433379493119,5.1266134710262,0.187290225835125,3.32614518070256,-2.37405458037991,67.2954445816761,4.95620297124604,-3.67017622161278,-4.03562117538221,-5.92161253952932,0.512142846838974,-19.7972576751311,9.29043709017509,12.2035066154488,17.2435848509278,1764.39073316143,381.587816333005,97.7402958555317,-0.433438857974212,0.211384617716885,0.876040695282301,,,,,,,,,,,,,,,,,0.996809858303527,0.0,,,medium,high,105.519226365835,-18.3755632120444,54.667001749344,Braxton Waller,,Kcl bluecaps 2025,2022-11,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,106.0414550065735,0.0,,-1
71,07/06/2025,7:15:44 PM,7,3,Ethan Robbins,,Left,Kcl bluecaps 2025,Brady Veselack,,Right,Kcl bobcats 2025,Stretch,4,Bottom,1,2,0,Fastball,,BallCalled,,,,,,,73.9182937647635,3.261481227648,0.810464757621354,1889.02319484464,131.292302093739,10:30,5.52217176085221,-1.05129531474677,6.000000192,-35.924224741316,16.4030624795655,-15.4223774097952,5.56326808441829,1.58320243660817,65.8530478111488,-3.56760297268396,-2.12494496089655,0.520637723902377,,,,,,,,,,,,8.63591646743022,7.73547576360468,0.994172698117944,50.0,5.76742194396138,-1.10621064651062,-107.237259202832,5.15466264133015,9.80585798544672,22.8490246904257,-23.3906185426537,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,8b9b348f-fa47-4ca3-a5f5-07b6e6ba2477,74.1506549389772,5.52088081605436,-1.06017666626097,3.27460039039665,0.915524346490405,66.0323660249722,5.56552975145752,-1.57637098571088,-3.5319897404746,-2.02184443759806,0.520388189569846,-16.4057905267157,14.2325264341332,19.8119045075591,3.96063184125237,1777.21260531249,640.253064170285,94.081036705251,-0.620841445004516,0.338933405326949,0.706880503987897,,,,,,,,,,,,,,,,,0.997227963652854,0.0,,,medium,high,93.5645686571271,-0.442767625153541,54.667001749344,Braxton Waller,,Kcl bluecaps 2025,2022-11,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,106.00953805563944,0.0,,-1
72,07/06/2025,7:16:04 PM,7,4,Ethan Robbins,,Left,Kcl bluecaps 2025,Brady Veselack,,Right,Kcl bobcats 2025,Stretch,4,Bottom,1,3,0,Fastball,,BallCalled,Walk,,Walk,0.0,0.0,,74.6399349152227,1.60721525121482,-2.73362705371596,1909.12557163855,131.451128287931,10:30,5.00227794107493,1.41152731494011,6.000000192,-35.0246390509362,16.3904718939616,-15.6397570321804,3.57938764431608,2.43433103543393,66.7632389521649,-5.02960407364448,-5.69839296704396,0.516079860000198,,,,,,,,,,,,7.49324476555414,8.30379766341314,-1.17968715442505,50.0,5.11321077852475,5.59019206379967,-108.2866027089,2.10163699645009,8.65410108655805,23.7249203661594,-22.5838244392324,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,7bbac888-2c44-4070-8cf1-ed8ff6e04073,74.8657048024781,5.00097624316723,1.4028436585148,1.62077421493362,-2.63062858737204,66.9385576770415,3.581638062578,-2.42757105442534,-4.99494421035627,-5.59670580391561,0.51583263482736,-16.6056680487432,14.1472430808646,15.909194588701,7.72523549253551,1836.0009699325,523.317195103652,96.1697332646751,-0.636625331929917,0.274113553805946,0.720812004870201,,,,,,,,,,,,,,,,,0.997738965850848,0.0,,,medium,high,96.9527119432819,10.1794981281093,54.667001749344,Braxton Waller,,Kcl bluecaps 2025,2022-11,0.695,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,106.65590815317418,,0.695,-1
73,07/06/2025,7:17:17 PM,8,1,Ethan Robbins,,Left,Kcl bluecaps 2025,Sammy Driscoll,,Left,Kcl bobcats 2025,Stretch,4,Bottom,1,0,0,Fastball,,StrikeCalled,,,,,,,72.7699392282591,0.586425901566586,-1.19082601690613,1782.52444972531,130.560517013394,10:15,5.14993313895486,2.35596606163705,6.000000192,-38.0192150571425,15.8071123564365,-14.9616687775729,2.52682235284178,-0.0022547131077731,65.359851976012,-6.60576528000059,-4.03278031954701,0.528042522232161,,,,,,,,,,,,7.68376994824972,8.35351197990138,-2.25032055990145,50.0,5.17577393551341,2.59067085336269,-105.726060867968,0.0838270696600305,8.48212069470573,22.1794100546199,-22.9526000481551,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,6f13c978-a884-4e07-afcc-003016bcc531,72.9873262648406,5.14781818936843,2.34735836613306,0.609436278892555,-1.08898094403676,65.5263391985432,2.52972664410073,0.0088813870566479,-6.56142793096988,-3.9328729438152306,0.527796308786495,-15.9151562960733,13.5050114811553,19.8244465102386,11.175163823909,1676.8851921203,604.524165204479,94.0736152246727,-0.611714475824026,0.339139339882624,0.714695675243187,,,,,,,,,,,,,,,,,0.997488422929087,0.0,,,medium,high,100.057647441518,-16.4136823176043,54.667001749344,Braxton Waller,,Kcl bluecaps 2025,2022-11,0.0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,105.8746635082459,0.0,,-2
