PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,RunValue,ff_diff,ivb_diff,hb_diff,ang_diff,PitchType_Changeup,PitchType_Curveball,PitchType_Cutter,PitchType_Fastball,PitchType_Sinker,PitchType_Slider,PitchType_Knuckleball,PitchType_Splitter,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Stuff+,xBA,xWOBA,Good Swing Decision
11,07/26/2025,6:42:40 PM,4,2,Mason Orton,,Right,Normal cornbelters,Ben Jones,,Right,Rex baseball 2025,,1,Top,2,1,0,Fastball,,StrikeSwinging,,,,,,,88.87081590812798,-0.1703307287929102,1.6817310105885648,2174.4643231532555,140.5358884630209,10:45,4.991356966176249,-0.4892808061569185,6.000000192000004,-18.71487373754306,17.307498429060637,-12.27087784777214,3.2734110911229792,-0.0515851564121423,79.43890876622132,-3.7235333351196167,-0.6510568168037856,0.4319740685543752,,,,,,,,,,,,7.2182128899280675,9.424563804328526,0.3593518773244806,49.999999999999964,4.966655735037524,-3.396577147278299,-129.11848774515528,-0.9854770119065394,11.913559177724864,32.47927190764031,-16.618939156411297,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,c395cc92-e9a7-497d-aa69-5e8120e2a06b,89.12387824433739,4.993224418645045,-0.4957520482715873,-0.1939650896180563,1.7591751949501029,79.64633417906597,3.2727173914030283,0.0565784202450378,-3.7332195770355097,-0.5735555882905755,0.4317883911004129,-12.99779673169512,16.222142410705406,23.03084982168788,88.56595826767689,2001.147202358818,850.7085089252498,92.02943368861048,-0.710488260003079,0.3912267034538474,0.5849342688733775,,,,,,,,,,,,,,,,,0.9978398364745436,0.0,,,medium,high,10.29063755909072,-66.9164941926674,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,111.5882,0.0,,-1
12,07/26/2025,6:42:55 PM,4,3,Mason Orton,,Right,Normal cornbelters,Ben Jones,,Right,Rex baseball 2025,,1,Top,2,1,1,Fastball,,BallCalled,,,,,,,89.86403586952265,-1.013045324532338,3.223381193224694,2313.5780890717942,142.67510536080283,10:45,5.025389520610497,0.2118109592594428,6.000000192000004,-18.51555656137418,16.757534646909793,-10.34681563049332,2.5393182658984434,-2.3485309653031194,80.43623623287462,-4.522205553488768,1.2606852294830744,0.4274578362935655,,,,,,,,,,,,6.69053018443508,9.408827738271984,-0.4686570500208065,50.00000000000002,4.932013370630792,-7.007900343576634,-130.4050926227769,-2.9113174629778418,11.281496217110396,32.73793598538167,-16.308990822242063,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,91112b4a-2e72-44a4-9793-0a48e74ceeaf,90.12165273039489,5.027272677980006,0.2057953146256008,-1.0367226829719889,3.294943479660576,80.64629522625819,2.5386105764688653,2.3531508070896234,-4.531734436020992,1.3312982345795523,0.427274537514528,-11.01989233054525,15.75431228028482,34.99262271414401,94.97464597650176,1895.3430618760813,1326.7698564676905,81.92258868757231,-0.6514567058183308,0.5734709637572637,0.4967244851742703,,,,,,,,,,,,,,,,,0.9971479568152622,0.0,,,medium,high,4.522818621148211,4.977670450379094,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,108.664795,0.0,,-1
13,07/26/2025,6:43:10 PM,4,4,Mason Orton,,Right,Normal cornbelters,Ben Jones,,Right,Rex baseball 2025,,1,Top,2,2,1,Slider,,BallCalled,,,,,,,77.36581571697405,0.2780780194720929,1.3408201307916443,1953.7136416518704,29.210811069962052,7:00,4.663696597404972,0.9518216690652812,6.000000192000004,-45.72393103938536,1.9088681280912847,0.7681899974633695,1.1118855825135476,-2.26221478325046,69.6027733607083,-8.36516140030447,1.486998868138624,0.496734785925296,,,,,,,,,,,,0.0552084160544567,0.9359372281405332,-1.061500689983249,50.00000000000002,4.659974685753805,-2.6522711964784382,-112.39962381890376,-0.7308139641024337,0.0688651326832546,25.110944336327822,-31.00659277406177,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,1baeac0e-ce1d-4e19-83e3-7cc6ae534290,77.57250624853353,4.655577965723421,0.9467336966361152,0.3730766298204543,1.4018064977216784,69.75125888055183,1.1190334755726996,2.265795718969392,-8.25554718613259,1.5419210773390353,0.4965357368436562,0.1916629674858155,-0.8060813991570447,86.10240399466997,3.0533697364416854,132.80059151400033,1949.1949611237317,6.797341671920612,0.0593292378651694,0.9976871326320276,0.0331726832623017,,,,,,,,,,,,,,,,,0.9757917042838588,0.0,,,medium,high,87.25196723720248,-29.989643276154847,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,0.0,9.576854869044809,13.790117954708162,-12.961370162619586,-0.7504787136945912,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,103.24923,0.0,,-1
14,07/26/2025,6:43:25 PM,4,5,Mason Orton,,Right,Normal cornbelters,Ben Jones,,Right,Rex baseball 2025,,1,Top,2,3,1,Fastball,,InPlay,,Popup,Out,1.0,0.0,,87.95328480349389,-0.0493488346450774,1.968643161811678,2184.219561454553,137.84533395734536,10:30,4.904107980235611,-0.0118300308002182,6.000000192000004,-20.437472419446014,16.348747425697415,-12.504401574764245,3.1550935997638243,-0.7765012951047994,78.62930803156983,-3.92909609987718,-0.4081664225350409,0.4365300080372891,64.66322225436384,45.886889319793774,22.02388839613129,,39.96454587674416,102.48334046463056,63.18588232273693,199.42623320440515,,21.62674257958752,3.886382695237821,7.442530543972144,8.86394802131219,-0.1413573925804559,50.00000000000004,4.888267989828036,-3.994001199439856,-127.76636210896288,-0.7601044450376567,12.029000098141482,31.780074167630616,-17.847681559920133,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,6a984578-fa7c-4b98-bb5e-2dad958ff068,88.2021257516123,4.905495655914913,-0.0184965652386288,-0.0674729419331918,2.0498498237989624,78.83391884210228,3.154787162300489,0.7816237407929435,-3.9328810034166257,-0.3265147987558207,0.4363476562530161,-13.269724101033033,15.189549465846587,27.66152607045107,87.6287740098621,1934.5754186431925,1014.0182652310748,88.57055640298755,-0.6566052851134822,0.4642474058586867,0.5944273258477629,16.878661561921763,41.72605726937423,46.42606208745539,-0.6213901682786829,2.88415064025372,3.9587620145669584,73.50022979795513,185.38753655449867,,,,,,,,,0.9970382516368634,0.0,,27.762669813920247,medium,high,11.134103391124077,-38.45729826471365,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,111.8849,0.08333333333333333,0.10800000000000001,-1
15,07/26/2025,6:46:16 PM,1,1,Blaine Mcrae,,Right,Rex baseball 2025,Tyler Thompson,,Right,Normal cornbelters,,1,Bottom,0,0,0,Fastball,,BallCalled,,,,,,,85.72694989151245,1.4418535916350854,-4.084085651921215,1989.477974688012,231.1649036345763,1:45,5.224361488994741,2.995046122563862,6.000000192000004,-26.447012755424257,12.43689027661883,11.637204064486635,4.36418850305938,-0.1626480976008009,76.50246599413083,-3.575237597642428,-1.8780841937103825,0.4488037201523808,,,,,,,,,,,,-7.695938003658198,6.234989524086144,-2.6685456222042383,50.00000000000005,5.326832894569438,8.51185819350801,-124.25341023406348,2.3172165217273726,-11.768686246185904,29.965839271177344,-22.6394567368442,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,0fe74aa4-cf0c-4d53-a5a9-d95d7aa08483,85.97882858679188,5.223816501676327,3.0025260897433497,1.446697363008981,-4.172548431574251,76.7019158877964,4.365449248141141,0.1570903116984643,-3.554342872744092,-1.9643261939090928,0.4486105144410894,12.472491971225768,10.999877541490513,-43.54347270348148,7.745451782595492,1442.076838596256,-1370.5608353345508,72.48518741819201,-0.4545408924884399,-0.6889047542984138,-0.5646262627268188,,,,,,,,,,,,,,,,,0.9970686559191776,0.0,,,medium,high,83.02909339566405,2.249972559985497,54.667001749344,Nick Turner,,Rex baseball 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,113.30238,0.0,,-1
16,07/26/2025,6:46:27 PM,1,2,Blaine Mcrae,,Right,Rex baseball 2025,Tyler Thompson,,Right,Normal cornbelters,,1,Bottom,0,1,0,Fastball,,StrikeCalled,,,,,,,86.20867757061683,-0.0848919030778248,-1.9461667009315768,2048.6328436993967,228.9826812983934,1:45,5.276642750041441,1.3233473669444071,6.000000192000004,-23.43752629943299,14.60115940980844,12.948224977744797,3.1867357238996026,0.1757717647775684,77.60909338628335,-4.487138404883435,-3.31973236694387,0.4453595119451863,,,,,,,,,,,,-7.588564416312397,7.508661798269443,-1.1721571150297323,50.00000000000001,5.2555755837495335,3.8567875011098938,-125.23358025434024,-0.9484012913430536,-11.78351056659732,30.533828506143017,-20.51461167561997,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,aa057a09-05ff-49c7-a9cc-90ccf7a96973,86.45529828207042,5.276728029847114,1.3309318288120158,-0.0872878923064535,-2.035700339421914,77.80776937455212,3.1871794866469703,-0.1812596468655124,-4.478716060926317,-3.405701198551007,0.445166217876199,13.77910051331384,13.392421273606844,-33.86228832924016,3.0714400641547805,1701.1421144616463,-1141.495525479113,83.03792061586518,-0.5449671809124275,-0.5571986844737947,-0.6265304443911995,,,,,,,,,,,,,,,,,0.9963527335018644,0.0,,,medium,high,87.2357039422607,2.0182839248478137,54.667001749344,Nick Turner,,Rex baseball 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,111.631165,0.0,,-2
17,07/26/2025,6:46:40 PM,1,3,Blaine Mcrae,,Right,Rex baseball 2025,Tyler Thompson,,Right,Normal cornbelters,,1,Bottom,0,1,1,Fastball,,StrikeCalled,,,,,,,90.65616501648144,-0.9443417145252816,-6.272341616119165,2177.7098606464488,232.917967814213,1:45,5.241171652635902,4.423552745086533,6.000000192000004,-20.67585561721797,14.220927935961928,14.772951133970484,2.6351529118703074,0.1982421965653434,81.12724149263822,-4.853520947622155,-3.489429446601228,0.4251715753973733,,,,,,,,,,,,-10.080388634899313,8.004473918478984,-3.919159662370767,49.99999999999997,5.151788266823274,13.91502068148903,-130.99651525065693,-2.8484380646435072,-17.18996289516133,32.47707169559802,-18.524118552828604,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,7cf000a2-1502-48ef-8e5c-58c7c73e438d,90.9030508815745,5.241942116228112,4.431181634234189,-0.9545826320737736,-6.364173351652058,81.32919980281216,2.63523696894181,-0.2043293790757352,-4.85076610977289,-3.582215943892608,0.4250056704920748,15.645088545166818,13.200447778827312,-27.79856947803904,5.16317086124301,1926.386065429425,-1015.6066975340974,88.45926173368113,-0.5333720518377951,-0.4663645584231393,-0.7057041539945266,,,,,,,,,,,,,,,,,0.9896450454177086,0.0,,,medium,high,85.35314622488129,2.819539095502541,54.667001749344,Nick Turner,,Rex baseball 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,113.94778,0.0,,-2
18,07/26/2025,6:46:52 PM,1,4,Blaine Mcrae,,Right,Rex baseball 2025,Tyler Thompson,,Right,Normal cornbelters,,1,Bottom,0,1,2,Fastball,,Foul,,,,,,,83.70677330215351,1.1803914254822836,-5.218054886194673,2359.424777193962,230.9387766540732,1:45,4.86328126596595,4.039188404057778,6.000000192000004,-35.05878608208059,5.932891492863149,1.2088570919025126,3.043485132495868,0.7231531820976304,74.85874632896277,-5.449782700898241,-4.98980104410847,0.4608073191165173,,,,,,,,,,,,-2.4798371252676046,2.798496145774184,-3.6136730015004175,50.0,4.939602949318422,11.025223758565106,-121.12381071538736,1.4506723029727708,-3.595155295650927,28.9771327017825,-28.116916907476583,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,14463d0c-515b-4459-b24b-f3592ddca5bb,83.95123147987762,4.85854133387525,4.0441202794474425,1.2346877487932866,-5.276300832679377,75.0479272459809,3.048037918606962,-0.7267086458804539,-5.379511652957665,-5.043343617442591,0.4606083930298797,1.762088828964273,3.8804905585214966,-83.5354979824532,34.4236451594215,265.6419849262657,-2344.423087900563,11.258760503574551,-0.0709471299919931,-0.9936418022568873,-0.0874212420043564,,,,,,,,,,,,,,,,,0.995176936254624,0.0,,,medium,high,59.01871935652064,44.18898473775286,54.667001749344,Nick Turner,,Rex baseball 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,108.220245,0.0,,-2
19,07/26/2025,6:47:10 PM,1,5,Blaine Mcrae,,Right,Rex baseball 2025,Tyler Thompson,,Right,Normal cornbelters,,1,Bottom,0,1,2,Fastball,,BallCalled,,,,,,,90.0415441857159,1.4719512793107574,-4.537374414907768,2031.767920316591,224.7025930755461,1:30,4.9684700648405205,2.8812867417667247,6.000000192000004,-21.77533452607544,13.5193246561669,10.495470462734286,4.526483898362992,0.4699354242058635,80.25836480500385,-2.658416037299391,-2.54982928520845,0.4275885023378521,,,,,,,,,,,,-7.236368492759397,6.809657164599417,-2.516992614422107,49.999999999999964,5.07617652445693,10.009553013453733,-130.42610077065237,2.654875215996056,-12.190778643540389,33.05617471893504,-20.70213197772812,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,38c97bff-92ce-48df-a810-ac99036ac890,90.30762405690876,4.968994959889731,2.887822568824352,1.4642296423040335,-4.614656215612654,80.4724747008832,4.526858745132358,-0.4749371204032631,-2.651445378815995,-2.6256905855178827,0.4274007172650197,11.224444130942633,12.323941604461524,-43.48262119834557,0.562877837114244,1474.216512473355,-1398.129663650158,72.55831228222374,-0.5157210031895918,-0.6881345303612733,-0.5103946659141247,,,,,,,,,,,,,,,,,0.9915126908956772,0.0,,,medium,high,89.49340994659718,24.1260466552948,54.667001749344,Nick Turner,,Rex baseball 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,112.91057,0.0,,-1
20,07/26/2025,6:47:30 PM,1,6,Blaine Mcrae,,Right,Rex baseball 2025,Tyler Thompson,,Right,Normal cornbelters,,1,Bottom,0,2,2,Cutter,,Foul,,,,,,,82.62376822250825,1.973962468640452,-4.843817475607011,2246.9421403303168,215.25519615697897,1:15,4.858521893755981,4.936751827703374,6.000000192000004,-33.82102423759332,8.220830987989373,2.508094588298567,3.881995676753773,-0.6331906719118676,73.75402962530409,-4.432033994533619,-4.369643890823651,0.4666727675706957,,,,,,,,,,,,-3.045777052699158,3.761287974392252,-4.542706681553957,50.0,5.000418011283771,10.059208387239504,-119.58310098659464,3.130763617846809,-4.305752825942778,28.15991304077389,-26.856793580485117,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,fe0e85ba-3677-4eb2-81e7-f026afd10143,82.87168934541705,4.854923892323191,4.941862383467218,2.0151180690704744,-4.904955724266005,73.94944357517659,3.885680351730306,0.6294899719231819,-4.373116263515492,-4.427061504772524,0.4664689647407856,3.089176501209247,6.257291343491165,-77.02898361606539,41.73060631573624,504.3444073733472,-2189.608572494959,22.445811946862367,-0.1832900785623963,-0.9744837364495156,-0.1295615471348714,,,,,,,,,,,,,,,,,0.99682378833187,0.0,,,medium,high,52.442454315837374,32.474584177175544,54.667001749344,Nick Turner,,Rex baseball 2025,2022-11,0.0,4.251567394177869,4.191334018240397,10.645359728616553,-2.2390372939456618,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.51165,0.0,,-1
21,07/26/2025,6:47:51 PM,1,7,Blaine Mcrae,,Right,Rex baseball 2025,Tyler Thompson,,Right,Normal cornbelters,,1,Bottom,0,2,2,Curveball,,InPlay,,GroundBall,Out,1.0,0.0,,78.30965886245623,2.3987346207983973,-2.5395549659648364,2602.0795760650303,43.6247151541147,7:30,4.489436679953571,4.785285924051608,6.000000192000004,-51.8185700030856,-5.061770555469551,-9.428517907596992,2.404087458560904,-1.6377828916830166,70.16710558786667,-7.41515432170782,-4.330767508052239,0.4921459439933001,,,,,,,,,,,,4.194995025491766,-3.607148887260899,-4.572865347126564,49.99999999999994,4.655306088770359,5.302504581768062,-113.5703333606131,3.303769159731285,5.32704705649353,26.173331037879805,-36.75461565233628,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,e6f79a68-3652-496e-9c59-033693db3d4b,78.49248861037066,4.477101951718944,4.786766148438019,2.5451086387414104,-2.5577773709818765,70.28428647038577,2.4140657420575606,1.6369739450228675,-7.260539337811253,-4.343013367039081,0.491982373220419,-9.2523558502409,-8.310815114038682,-59.3184211290953,17.183293618127156,1327.7538636795057,-2237.831047612601,51.02664330071676,0.3693687668162009,-0.8600163762081172,0.3520490686744351,,,,,,,,,,,,,,,,,0.9972383157798472,0.0,,,medium,high,74.53503574368554,29.15117483655323,54.667001749344,Nick Turner,,Rex baseball 2025,2022-11,0.0,8.565676754229884,17.47393556169932,22.581972224512114,-2.663809446103607,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,99.85154,0.0,0.0,-2
22,07/26/2025,6:48:22 PM,2,1,Blaine Mcrae,,Right,Rex baseball 2025,Cole Jones,,Right,Normal cornbelters,,1,Bottom,1,0,0,Changeup,,StrikeSwinging,,,,,,,76.15934000493715,1.114196742741425,-6.780930383707141,1743.6288433361422,268.0358327055309,3:00,4.705661288168081,5.517073033589792,6.000000192000004,-46.49769315195431,3.067517503752647,20.86116076255033,1.8738068898671305,-0.9237596377329468,68.38483333588498,-7.64865305607579,-2.850574422137489,0.5067106129398546,,,,,,,,,,,,-13.55000298277894,1.2846151143737758,-4.974238833955977,49.99999999999995,4.7701059668271,12.498768563760418,-109.9291076580224,0.8772764261152552,-16.267253266454322,22.923622729889345,-30.63182413837521,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,a100bd68-3fd8-4b96-9e2a-5931f5942597,76.33955868567924,4.697145263305047,5.525739015401286,1.2135453783303076,-6.882814272877114,68.50332324089455,1.88094990294782,0.9171701386619164,-7.54019932018144,-2.950706420089879,0.5065472877854224,21.83068804893604,0.5624111344904799,12.320202016209068,25.97859204095077,1703.4737694788053,372.0465831201829,97.69704005466514,-0.0334851448365057,0.2133748730654936,-0.9763963890856842,,,,,,,,,,,,,,,,,0.9964977240301334,0.0,,,medium,high,66.61926716314431,-61.18789060532119,54.667001749344,Nick Turner,,Rex baseball 2025,2022-11,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,116.95524,0.0,,-1
23,07/26/2025,6:48:39 PM,2,2,Blaine Mcrae,,Right,Rex baseball 2025,Cole Jones,,Right,Normal cornbelters,,1,Bottom,1,0,1,Changeup,,BallCalled,,,,,,,75.62429377623529,-0.2090235246316938,-7.82858356899838,1898.3428156514944,265.30495768788296,2:45,5.116556767127008,3.8793329328703,6.000000192000004,-46.683679690629695,3.749268952470871,21.314796368234795,1.0301563353479746,1.665888212792423,68.13161865598894,-8.97283387126402,-3.828422594153851,0.5111268585603275,,,,,,,,,,,,-14.119309403642248,2.096207428048292,-3.250033097764223,50.00000000000004,5.072273451520896,14.396853414248062,-108.9299338962406,-1.6715754309030162,-16.66391894268114,22.299579326568185,-29.70005955791605,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,60696588-fe69-4d0a-950f-de285accca10,75.79847298329317,5.107906678769422,3.887364554287459,-0.1074974345351703,-7.923004094021837,68.24646844833241,1.0375438466329738,-1.672167135942509,-8.862286705442383,-3.922778059381344,0.5109642795393416,22.21626659970268,1.2655137341123983,20.057926681770024,34.7687924136152,1783.201401161317,651.0746567268286,93.93463532820012,-0.076887632559779,0.3429700111901999,-0.9361943512879932,,,,,,,,,,,,,,,,,0.9970066910252908,0.0,,,medium,high,58.70808682774632,-58.93125010357581,54.667001749344,Nick Turner,,Rex baseball 2025,2022-11,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,112.83788,0.0,,-1
24,07/26/2025,6:48:51 PM,2,3,Blaine Mcrae,,Right,Rex baseball 2025,Cole Jones,,Right,Normal cornbelters,,1,Bottom,1,1,1,Fastball,,BallCalled,,,,,,,89.89888109346751,-0.0733890304312649,-3.928623093999624,1974.5995039103177,229.62322137776317,1:45,5.409071597441068,4.4557242508536605,6.000000192000004,-22.792668429563303,12.512997026237162,11.125168299242045,3.441314474513604,-1.7258513399729856,80.38505315085078,-4.394456889710677,-1.8198374013172671,0.4276551666618854,,,,,,,,,,,,-7.3583423402590435,6.794797322443504,-4.1416557353227645,49.99999999999997,5.3898895130538,8.591926615670225,-130.3709830985139,-0.9076149287150134,-12.394517174311472,32.85256877977094,-20.728777238692118,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,e2c8a744-6330-4725-8a05-0c6f24559fc3,90.15584075681198,5.4090595028958806,4.46251065905102,-0.0745514669109491,-4.009053130132031,80.59089284318894,3.4420778395452296,1.7206880036014331,-4.381560983469078,-1.898723026286179,0.4274737542363642,11.883103366577656,11.283071004517431,-41.96419108481251,45.68876883508703,1468.2388771822848,-1320.347605887698,74.3562871496077,-0.4816883593032161,-0.6686660273503572,-0.5664468804568237,,,,,,,,,,,,,,,,,0.990494218615154,0.0,,,medium,high,48.88010804842166,31.52918634423136,54.667001749344,Nick Turner,,Rex baseball 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,113.74861,0.0,,-1
25,07/26/2025,6:49:03 PM,2,4,Blaine Mcrae,,Right,Rex baseball 2025,Cole Jones,,Right,Normal cornbelters,,1,Bottom,1,2,1,Fastball,,Foul,,,,,,,88.41421723835187,-0.8310156092860479,-5.744929215079337,1938.333230284368,234.35536490043887,1:45,5.314311764904375,4.765643192192553,6.000000192000004,-23.772248689815545,12.86978425220251,13.355400183739444,2.556997099708562,-0.5213269768576575,79.17647221727785,-5.324975134884726,-3.2251011512179333,0.4356736587298897,,,,,,,,,,,,-9.15168429105234,7.239116473742264,-4.303859181184681,49.99999999999998,5.232496293676393,12.439083605674108,-127.87775613557667,-2.6226685863375807,-14.860028075774537,31.142811710526637,-20.419549471874856,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,f6fe6b1c-cd3f-410b-b2c8-e37b7fc0600f,88.65849458804311,5.314158166083332,4.772942477277758,-0.8302292268058237,-5.832891927608975,79.37362459126447,2.5578334489058845,0.515786767864408,-5.310296470089679,-3.3129318747170946,0.43550314147782,14.192433295314617,11.655837321173976,-33.98314704915876,43.01619372792994,1607.2698191900893,-1083.4294808363345,82.92020144308681,-0.4832226339424557,-0.5589490310071129,-0.6738485488460481,,,,,,,,,,,,,,,,,0.9966285918877854,0.0,,,medium,high,51.28542564486302,18.18811439699797,54.667001749344,Nick Turner,,Rex baseball 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,113.46698,0.0,,-2
