PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,TaggedPitchType2,GeneralPitchType,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Good Swing Decision,Stuff+
245,06/11/2025,8:56:39 PM,1,1,Rj Bergren,,Left,Normal cornbelters,Eli Riley,,Right,Rex baseball 2025,,8,Top,0,0,0,Slider,,StrikeSwinging,,,,,,,77.38699953467773,0.2866459449866047,-0.1321756790614218,2513.8691999921903,249.658449565169,2:15,5.15643137381955,-1.221919408929698,6.000000192000004,-40.92711510087908,6.627919798534364,11.100898164587626,2.012248134916504,-0.4196879727429938,69.5457795856343,-7.456856870078811,1.980064032388796,0.4963291411122358,,,,,,,,,,,,-6.056545650176037,3.4883431674823817,1.226278184173369,50.00000000000002,5.156156689749865,-0.0507908401581598,-112.4654188154736,-0.5811328231721613,-7.568209386576542,25.02725449367692,-27.81504479537765,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,8d1bc9e6-628a-4c7b-955d-f1d67336de3c,77.60152358575004,5.149218502673409,-1.221466112359794,0.3702567235581019,-0.1372376867423577,69.7024471575983,2.0186256478641247,-0.4203223843683991,-7.360212687349792,1.9701554161889,0.496119138821432,11.14430115111618,4.035512685964311,64.20005190880099,12.40349525299366,1094.1119823918823,2263.284631825144,43.52302746679428,-0.151292880828453,0.9003191700794041,-0.4080880495654834,,,,,,,,,,,,,,,,,0.543538551314391,0.0,,,medium,high,101.1631457276943,16.208767094664584,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,Slider,Breaking,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,-1,114.09644939056705
246,06/11/2025,8:56:56 PM,1,2,Rj Bergren,,Left,Normal cornbelters,Eli Riley,,Right,Rex baseball 2025,,8,Top,0,0,1,Fastball,,StrikeSwinging,,,,,,,87.15487349806874,1.897463547882508,0.0612916534826348,,,,4.482215888550479,-0.1180040569848944,6.000000192000004,,,,3.293392909176414,-0.0610399602569876,77.8489956635227,-4.835473590321632,0.0612916534826366,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,539c4561-8db1-485f-b784-eb42f4953266,87.40084386535653,4.476086383647197,-0.1180040569848944,1.96862657388142,0.0612916534826356,78.03499936556058,3.2988321944464776,-0.0610399602569877,-4.752362028194413,0.0612916534826356,0.4407551334549605,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,Other,Other,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,-1,
247,06/11/2025,8:57:13 PM,1,3,Rj Bergren,,Left,Normal cornbelters,Eli Riley,,Right,Rex baseball 2025,,8,Top,0,0,2,Changeup,,BallCalled,,,,,,,82.83672082154656,1.105031752608391,-2.3359696004658934,,,,4.53519887557892,0.0844524035908179,6.000000192000004,,,,2.290421747049938,-2.0877866799231497,74.19273981256863,-6.339147818701294,-2.335969600465881,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,9252df62-3c63-446f-bbf7-b5dcb7f3fda4,83.06563981931713,4.528536529741525,0.0844524035908094,1.18347567760204,-2.3359696004658765,74.36514014297535,2.2965205302005605,-2.0877866799231475,-6.246863760552133,-2.335969600465876,0.4639994940420127,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,Changeup,Offspeed,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,
248,06/11/2025,8:57:26 PM,1,4,Rj Bergren,,Left,Normal cornbelters,Eli Riley,,Right,Rex baseball 2025,,8,Top,0,1,2,Fastball,,BallCalled,,,,,,,87.1017171207939,0.3580490842517847,0.1846408287003295,2203.472863185052,136.72725763059375,10:30,5.370387902387083,-0.6669379845480005,6.000000192000004,-22.11025073091908,15.409509707764531,-12.382640113350355,3.860641528069388,-1.5272201009311346,77.84073981450285,-3.8408142735336,-2.170632104017302,0.4408608674263499,,,,,,,,,,,,6.767584679277191,8.217413211426846,0.6590489481591815,49.99999999999997,5.386784710924959,-0.0182472816182099,-126.58745144934468,0.0952455993212094,10.720132039972045,31.569513774771924,-19.15732961450861,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,29d3ca61-c0c7-460f-85aa-3f1ba8d176bc,87.3544571793366,5.371413587009182,-0.6742353205520925,0.3446243084565811,0.2706089771946501,78.04302016951523,3.8607051546268334,-1.5216597368447835,-3.8388387910283983,-2.086467320299973,0.4406627916252988,-13.187142024246368,14.117751995372378,31.356509246436204,93.76154386895062,1881.6468920950515,1146.602647939539,85.39460247199003,-0.6217571982826273,0.5203615924192325,0.585356130504036,,,,,,,,,,,,,,,,,0.9544886712925884,0.0,,,medium,high,5.614610517944239,28.237981944659083,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,Other,Other,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,79.86751457339693
249,06/11/2025,8:57:40 PM,1,6,Rj Bergren,,Left,Normal cornbelters,Eli Riley,,Right,Rex baseball 2025,,8,Top,0,2,2,Slider,,Foul,,,,,,,76.263157696312,1.446563950896388,2.608841558513538,,,,5.071553271801462,-1.9714167479814515,6.000000192000004,,,,2.5541857915668484,0.4549011059815485,68.43502110586564,-7.329888804942894,2.608841558513594,,76.61873494772134,65.82110524692166,-60.80753932426703,,-94.8163045768148,55.766193937571146,123.26361288725012,182.7895662954251,,-60.04364551941355,5.513398402142921,,,,,,,,,,,,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,277f20fe-8c98-468d-906a-4dbe20d177eb,76.47546437877284,5.063535050992665,-1.971416747981454,1.5397486626969736,2.608841558513561,68.58719013476446,2.5613239782221147,0.4549011059815424,-7.22189481363447,2.6088415585135625,0.5041744665854331,,,,,,,,,,,-27.39608937626273,15.306426237497444,69.89705392727971,-0.5327655572782507,3.683060179843036,3.342557564273628,-158.3699827317617,91.27417003737202,,,,,,,,,,0.0,,36.26674698011962,low,high,,,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,Slider,Breaking,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2,
250,06/11/2025,8:58:15 PM,1,6,Rj Bergren,,Left,Normal cornbelters,Eli Riley,,Right,Rex baseball 2025,,8,Top,0,2,2,Fastball,,Foul,,,,,,,88.9025386318995,0.939626463332094,1.0235889999973555,,,,4.329449074803932,-0.2241283723604186,6.000000192000004,,,,2.36578733458279,0.7272899885323938,79.52089620549947,-5.523094759235377,1.023588999997352,,70.77185713782717,7.2256018448442685,-46.0812367244512,2644.748383023757,,,,86.07955818156177,,-48.96289196625078,0.8980327254140568,,,,,,,,,,,,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,56322d75-fda1-40f7-98b9-49493caa7d8f,89.14828516852972,4.323639107885154,-0.224128372360419,1.0076440720518456,1.0235889999973544,79.7105050909799,2.3710977431576423,0.7272899885323939,-5.442780975112553,1.023588999997354,0.4320035275571579,,,,,,,,,,,-50.57382497351208,48.70018866254095,8.9014389015766,-0.6951532149672279,2.1385291444700463,2.448569356887992,-64.92847826811843,56.51533461388468,-0.1491467096717978,-7.357390718657904,-0.0661407339226285,0.0635974045708953,-0.2755254869621607,0.959187716855314,,,,0.0,0.7141534843230553,32.28689846215296,low,high,,,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,Other,Other,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2,
251,06/11/2025,8:58:35 PM,2,1,Rj Bergren,,Left,Normal cornbelters,Eli Riley,,Right,Rex baseball 2025,,8,Top,1,0,0,Slider,,InPlay,,FlyBall,Out,1.0,0.0,,78.01813404845045,1.3199415607858742,1.6802235406956998,,,,4.932187479028156,-1.9239208372507084,6.000000192000004,,,,2.4728174844342448,-0.3618839083711015,69.97709864740632,-7.062591334216903,1.6802235406957169,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,a5c1e093-eff7-49f8-b8c0-87ef01d28da7,78.23437875790384,4.9245721315642985,-1.9239208372507115,1.408655447307405,1.6802235406957096,70.13484148584627,2.4796741112347123,-0.3618839083711025,-6.959109598196212,1.6802235406957085,0.4924919657137715,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,Slider,Breaking,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-1,
252,06/11/2025,8:59:09 PM,2,1,Rj Bergren,,Left,Normal cornbelters,Jeremi Lara,,Right,Rex baseball 2025,,8,Top,1,0,0,Fastball,,Foul,,,,,,,88.79510363293852,0.59171906537107,-0.5440748535394017,,,,4.630432450966621,0.0570813263370313,6.000000192000004,,,,2.3378796889477385,-0.4485935999194848,79.48169520775662,-5.880478767138073,-0.5440748535393973,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,c48526a8-1d1c-488a-99c5-874c0823343c,89.04054738611975,4.624528541124727,0.0570813263370305,0.66028674210023,-0.5440748535393987,79.6689256566602,2.343139115933688,-0.448593599919485,-5.800533643341831,-0.5440748535393988,0.4324390992418774,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,Other,Other,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-2,
253,06/11/2025,8:59:27 PM,2,2,Rj Bergren,,Left,Normal cornbelters,Jeremi Lara,,Right,Rex baseball 2025,,8,Top,1,0,1,Changeup,,BallCalled,,,,,,,83.22146625176431,1.7721317198220548,-3.270773033766637,,,,4.608673249857611,0.0667852713115868,6.000000192000004,,,,3.00953590748221,-2.976356860303268,74.41655373872379,-5.62021946025693,-3.2707730337666048,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,40f4a543-bd59-4c6c-912a-66e9ec1a6758,83.4555448927805,4.601971972753256,0.0667852713115756,1.8502253374171247,-3.2707730337666123,74.59162858568615,3.015520845573661,-2.976356860303265,-5.528792426095053,-3.2707730337666128,0.4623601374249445,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,Changeup,Offspeed,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,
254,06/11/2025,8:59:43 PM,2,3,Rj Bergren,,Left,Normal cornbelters,Jeremi Lara,,Right,Rex baseball 2025,,8,Top,1,1,1,Fastball,,BallCalled,,,,,,,87.57061806201415,2.100789453401711,0.8380073688662115,,,,4.21024958651148,0.03063297816612,6.000000192000004,,,,3.2376123770373537,0.8095272663490947,78.18182697002112,-4.571773875656925,0.8380073688662142,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,7792bb97-3b35-4798-889f-306cd302dd2d,87.81905918787255,4.204152218615356,0.0306329781661196,2.1713939269829474,0.8380073688662132,78.3691781447666,3.242957493691759,0.8095272663490946,-4.489566054328508,0.838007368866213,0.4387614510196929,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,Other,Other,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,-2,
255,06/11/2025,8:59:59 PM,2,4,Rj Bergren,,Left,Normal cornbelters,Jeremi Lara,,Right,Rex baseball 2025,,8,Top,1,2,1,Slider,,Foul,,,,,,,78.45588749284887,0.4730094076004863,-0.1799946397392763,2526.8047251105445,250.7785977286494,2:15,5.1549471276780015,-0.7964427592846456,6.000000192000004,-39.9801912443401,6.293003322672384,10.950570276131828,2.2628884625419787,-0.0511816197125619,70.44026096501524,-7.096918755345201,1.903791533028464,0.4895941995937369,100.6080172004807,12.417501827629216,-54.33395399944886,2843.1763218377373,-92.57435758139704,59.4137046575072,16.762015667475602,231.1409691056864,,-63.18453479948236,2.1193552790333734,-5.992008392780075,3.2418214822785827,0.8047837743348253,50.00000000000005,5.1704013216743165,0.0479434668528557,-114.01556135531526,-0.1913777829373424,-7.694849712238365,25.73534164764849,-28.010949759555032,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,eed5dccf-b7bc-4863-b52c-6da2ba5d45d7,78.67192921269964,5.147986913631714,-0.7959446663834837,0.5547276059938036,-0.1856426082413972,70.60113550249027,2.269239315853852,-0.051859597819569,-7.001151766813454,1.89327914522956,0.4893882297247393,10.999448297260733,3.76623452048824,64.43297460560932,38.30626125790213,1090.4846495307845,2279.382668175464,43.15666496480361,-0.1420801075156494,0.9020810534046092,-0.4075083019237427,-79.8247899272131,57.28823032246684,21.63410974846223,0.6745687334743438,1.7807299344638652,2.209518314281965,-206.28501365447804,104.2719556769108,-36.05207135653992,-21.00742159559949,0.2168564432389994,-0.0854491492350842,0.2726493384508819,0.9583114217921525,,,0.964163925747452,0.0,0.9959094007845936,57.839323813278426,medium,high,55.52436486788808,27.907756372111137,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,Slider,Breaking,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2,125.50609432962374
256,06/11/2025,9:00:19 PM,2,5,Rj Bergren,,Left,Normal cornbelters,Jeremi Lara,,Right,Rex baseball 2025,,8,Top,1,2,2,Slider,,HitByPitch,,,,,,,80.24119886865245,-0.5081827264556686,3.700653907072018,,,,4.892042790905586,-1.2512831083040623,6.000000192000004,,,,0.9222950598955924,2.192871865823712,72.18942094575414,-8.419554063122941,3.70065390707204,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,01a79e15-5706-4832-b5a4-d17fe9df012f,80.45564331761771,4.884968373257732,-1.2512831083040703,-0.4244617992766341,3.700653907072037,72.34911215078414,0.9286837527346318,2.192871865823713,-8.321763432674372,3.7006539070720335,0.4796336449675504,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,Slider,Breaking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,
257,06/11/2025,9:01:21 PM,3,1,Rj Bergren,,Left,Normal cornbelters,Nomar Garcia,,Right,Rex baseball 2025,,8,Top,1,0,0,Fastball,,BallCalled,,,,,,,88.12343226716916,0.4989055587924998,0.8624624502964724,2290.879033102204,143.6013938538261,10:45,5.611725782702952,-0.755073205172213,6.000000192000004,-18.90988017011649,17.740676824804616,-11.388558402715129,4.499646282760088,-0.9024920947390488,78.6764103103406,-3.094857613632352,-1.303946652546588,0.4357243312644381,,,,,,,,,,,,6.46357066997288,9.430018137191642,0.6913954306962471,49.99999999999997,5.641445552178474,-1.565107878183921,-128.05968879453732,0.5130097278740916,10.482429231678358,32.20895974110714,-16.880722905784477,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,fde4d442-d5a9-4d1a-917b-03e748056bfe,88.3797016526798,5.613836133868837,-0.7613426709261528,0.4721749554827111,0.9380809271567228,78.88733818580083,4.498779389039602,-0.8974842422217809,-3.1068151630723086,-1.2282828239504535,0.4355297003136905,-12.096790926844552,16.619779728071045,27.17294812921736,66.15734821764713,2038.0394983778904,1046.1939339142073,88.96320883508504,-0.7160721926281368,0.4566779471098913,0.5279070633816408,,,,,,,,,,,,,,,,,0.7708477014940182,0.0,,,medium,high,30.4583866041176,8.138849643726402,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,Other,Other,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,125.50609432962374
258,06/11/2025,9:01:34 PM,3,2,Rj Bergren,,Left,Normal cornbelters,Nomar Garcia,,Right,Rex baseball 2025,,8,Top,1,1,0,Fastball,,BallCalled,,,,,,,87.56142583720612,0.2396397871702494,1.254526250265528,,,,4.478312023010911,0.0923167184491645,6.000000192000004,,,,1.7763348634897629,1.258451840275462,78.450936176019,-6.413272203620797,1.254526250265504,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,dbe96b4b-b789-4b53-8605-4cbfb9dcf15e,87.7997863374599,4.4724164429863205,0.0923167184491704,0.3095792494930654,1.254526250265511,78.63478575354263,1.781762993173722,1.258451840275461,-6.330681381697257,1.254526250265511,0.4386235913412635,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,Other,Other,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,
259,06/11/2025,9:01:51 PM,3,4,Rj Bergren,,Left,Normal cornbelters,Nomar Garcia,,Right,Rex baseball 2025,,8,Top,1,3,0,Slider,,BallCalled,Walk,,,,,,78.51317604563909,0.3867877847736581,3.1075167619494755,,,,4.9389730429848,-1.6220151791747155,6.000000192000004,,,,1.6523246472723407,1.2689264485155416,70.55510001591978,-7.88235658770984,3.1075167619495594,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,19e9376d-7fb8-4ede-b5ac-c076a9a2b284,78.72742277292502,4.931441109094747,-1.622015179174722,0.4746969183930563,3.107516761949516,70.71156023753815,1.65911143169248,1.2689264485155352,-7.780376969318876,3.1075167619495137,0.4898297892424114,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,Slider,Breaking,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,
260,06/11/2025,9:08:39 PM,3,4,Rj Bergren,,Left,Normal cornbelters,Nomar Garcia,,Right,Rex baseball 2025,,8,Top,1,3,0,Slider,,StrikeCalled,,,,,,,79.0688016183036,1.4071063086545577,1.1960762487636845,,,,5.1947380762160105,-1.666115289453772,6.000000192000004,,,,2.915116603782592,-0.5543280857325857,70.87517494443986,-6.755449117357896,1.196076248763703,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,2255830c-c5e1-4a5a-b31a-623bca4e5ab3,79.28891973300026,5.187306256379083,-1.6661152894537747,1.4936066926527884,1.1960762487636951,71.03587808483098,2.921718811871106,-0.5543280857325869,-6.65500188549667,1.1960762487636944,0.4858484283086002,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,Slider,Breaking,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-2,
261,06/11/2025,9:08:54 PM,3,5,Rj Bergren,,Left,Normal cornbelters,Nomar Garcia,,Right,Rex baseball 2025,,8,Top,1,3,1,Slider,,InPlay,,GroundBall,Out,1.0,0.0,,76.50995027666366,0.6462544178469753,1.516055317337141,,,,4.846375544027386,-2.033098786754422,6.000000192000004,,,,1.6151598830092055,-0.6237576384554583,68.78790922028094,-8.051857841476075,1.5160553173371782,,95.84646912300616,6.766898512318891,-12.097187507810464,583.52588970872,-24.74802895840585,107.1799191049578,3.363884861976548,133.9328823826777,,-13.413231642853546,1.0903440406441751,,,,,,,,,,,,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,e4f761a4-45bb-448b-a656-4ec002630af4,76.71764262940965,4.838600272784923,-2.033098786754421,0.738132712921678,1.5160553173371538,68.93904444847931,1.6223140903110398,-0.6237576384554621,-7.944369051874922,1.5160553173371545,0.5020889846387964,,,,,,,,,,,-19.946670468839063,93.06519330978946,11.293616549468918,0.5395200863665257,2.741720232698721,1.8031645443485431,-31.06875172253089,130.27950587001746,-3.9875197196202032,-0.7614897766384958,0.0027969393323457,0.1553392150607234,-0.63004123060148,0.7608664639780695,,,,0.0,0.8976034433616952,57.57134915062831,low,high,,,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,Slider,Breaking,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,-1,
262,06/11/2025,9:09:27 PM,4,1,Rj Bergren,,Left,Normal cornbelters,Delvis Claudio,,Right,Rex baseball 2025,,8,Top,2,0,0,Fastball,,BallCalled,,,,,,,86.62264446627175,0.2080936266556353,1.386382586612393,2236.803179125904,145.2072184113988,10:45,5.493572223216357,-0.5491235147431174,6.000000192000004,-20.88073575219071,17.035995245236606,-9.94162765461913,3.946969204071956,-0.0888457959231338,77.41794348963516,-3.757381584610129,-0.5040229527246977,0.4431869524544793,,,,,,,,,,,,5.857893727850969,9.148128701208773,0.4419211027574486,49.99999999999997,5.498457240207143,-2.734799356196324,-125.86662461711988,-0.1967337915856575,9.184632565735026,30.93650433360516,-17.830634582552708,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,b7e0821b-2e54-425d-bf27-a671a13e346c,86.87746339837543,5.4951388663086815,-0.5551049244916809,0.1878667989881966,1.458085482047617,77.62666499247906,3.946588036386319,-0.0841981478271918,-3.7619910419836633,-0.4329097816284658,0.4429885917098902,-10.61425457853815,15.831753398743954,34.53890787433043,72.48697032127612,1842.547305799447,1268.1907932322124,82.37413658002205,-0.6764737938260623,0.5669657505260678,0.470035151873758,,,,,,,,,,,,,,,,,0.9847758310550268,0.0,,,medium,high,24.76172671085148,36.14684988085017,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,Other,Other,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,91.27715951245364
263,06/11/2025,9:09:39 PM,4,2,Rj Bergren,,Left,Normal cornbelters,Delvis Claudio,,Right,Rex baseball 2025,,8,Top,2,1,0,Slider,,InPlay,,GroundBall,Error,0.0,1.0,,76.35563684142397,1.3044008957261506,1.3970561216562265,,,,4.9291946764841885,-1.7891264240595552,6.000000192000004,,,,2.293900490948993,-0.4904539208253261,68.543233169922,-7.44155733638673,1.3970561216562478,,92.12967036757485,0.7213327886781143,7.864580657105084,,,,,56.71691391824872,,8.265788428808337,0.431437541262089,,,,,,,,,,,,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,d3792d59-02b4-46a2-823d-66a2246e4f15,76.56640088460192,4.921282404339591,-1.7891264240595592,1.3968518101940413,1.397056121656238,68.69537876445392,2.300952495001346,-0.4904539208253278,-7.333824507422047,1.3970561216562387,0.503150550478777,,,,,,,,,,,12.605306688390042,91.2558883464298,1.1598480217522895,0.5722071988515761,1.770659429160496,2.2670242798968854,8.153925559146158,56.12772775006964,,,,,,,,,,0.0,,54.90674080938751,low,high,,,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,Slider,Breaking,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,-1,
264,06/11/2025,9:12:39 PM,5,1,Toby Schriefer,,Right,Normal cornbelters,Emil Estrella,,Right,Rex baseball 2025,,8,Top,2,0,0,Fastball,,InPlay,,LineDrive,Single,0.0,1.0,,86.04086753828668,-1.5587007361468477,-2.472239080440945,2104.8904428020014,204.06794261549496,12:45,6.397722311940344,1.5780609151657792,6.000000192000004,-17.18361211106348,21.238528075962417,8.186710732042862,3.5154005479974835,-0.038823530858961,77.1168363864147,-4.812435605242813,-0.918706408744424,0.4461308939255423,94.06147060342344,4.481400391238231,-30.031394425449008,2176.158474794629,,,,91.62963520019228,,-32.46305374394288,0.7267430400655758,-5.261636918975349,12.013139536092291,-1.3813029105472951,49.99999999999996,6.260655749803086,5.138374634496003,-124.91718487474922,-3.937521667883826,-8.146203951771124,29.896369711971428,-13.574992625385832,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,bea8817d-1a6f-43a9-a827-db0daf75b11d,86.2929584230553,6.400527328003154,1.5822997841217312,-1.5932830249444017,-2.5225641436644017,77.32479846358753,3.5140021885087744,-0.0421311181062297,-4.832267103793954,-0.9688242280498144,0.4459324101522195,8.65848250945572,20.24137869437637,-15.091264658397154,81.17547421516568,2032.2976877898875,-548.0236166472058,96.55123356845692,-0.8815731051225825,-0.2603573114796817,-0.3937549119485368,-46.93144179790836,81.18487746181836,7.349537016558913,0.0304519421278557,1.5115148614518257,3.5191202778956368,-49.18272434194599,77.31138126579081,5.79275429227326,-19.331879182665222,-0.1819731273171764,-0.4446882012377163,-0.2162434773804211,0.869189945967156,,,0.7719383264320683,0.0,-1.0,53.32690347316142,medium,high,16.942073206350884,-12.466167045469945,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,Other,Other,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,-2,148.32538420773716
